ts,Open,High,Low,Close,Volume,ATR,ADX,RSI,EMA50,EMA200
2025-06-19 07:15:00+00:00,1.14646,1.14769,1.14646,1.14734,1366,0.0007830214575924431,26.327821882244272,57.928768873648,1.1471482304321554,1.1499285993446509
2025-06-19 07:30:00+00:00,1.14769,1.14769,1.14663,1.14715,1745,0.0008028056391929871,25.035149021269852,55.85304328057522,1.1471482998269729,1.1499009515899776
2025-06-19 07:45:00+00:00,1.14714,1.14726,1.14602,1.14618,1557,0.0008340338078220529,23.663489755416514,46.660638581569415,1.1471103272847387,1.1498639271960476
2025-06-19 08:00:00+00:00,1.14617,1.14678,1.14564,1.14649,1652,0.0008558885358347576,22.929100763553976,49.520045054771444,1.147086000724553,1.1498303557811616
2025-06-19 08:15:00+00:00,1.1465,1.1473,1.14645,1.14705,1441,0.0008554679261322762,21.391375036376992,54.28737550837932,1.1470845889314332,1.1498026905495082
2025-06-19 08:30:00+00:00,1.14704,1.14723,1.14663,1.14697,1468,0.0008372202171228231,19.963486861141227,53.509917003611726,1.1470800952478475,1.1497745045738912
2025-06-19 08:45:00+00:00,1.14698,1.14794,1.14673,1.14766,1375,0.0008638473444711881,19.475693946971003,58.96805224620384,1.147102836610677,1.1497534647273848
2025-06-19 09:00:00+00:00,1.14768,1.14799,1.14713,1.14753,1306,0.0008635725341518234,19.08947062473207,57.59604755125619,1.1471195881161407,1.1497313407002467
2025-06-19 09:15:00+00:00,1.14757,1.14767,1.1472,1.14746,1073,0.000835460210283834,18.730834682653065,56.8293033192542,1.1471329376017823,1.1497087402952693
2025-06-19 09:30:00+00:00,1.14747,1.14757,1.14696,1.14755,1068,0.0008193559095492743,17.93758007412064,57.61064995472849,1.1471492929899476,1.1496872602923311
2025-06-19 09:45:00+00:00,1.14754,1.14773,1.14719,1.14756,1180,0.0007994019160100393,17.458142149055124,57.70225388113723,1.1471653991472046,1.1496660935232532
2025-06-19 10:00:00+00:00,1.14755,1.14769,1.14729,1.14763,1020,0.0007708732077236207,17.012949790065715,58.38026891661154,1.1471836187884907,1.149645833886206
2025-06-19 10:15:00+00:00,1.14764,1.14793,1.14745,1.14771,1201,0.000750096550029063,17.00218300797738,59.18548668767606,1.1472042611889421,1.1496265718574874
2025-06-19 10:30:00+00:00,1.14772,1.14772,1.14728,1.14745,911,0.0007279467964555581,16.606557583787552,55.43193690909044,1.1472138980050621,1.1496049144260696
2025-06-19 10:45:00+00:00,1.14746,1.14765,1.14696,1.14736,1116,0.0007252363109944525,15.557427419830864,54.15169264855837,1.1472196274950597,1.1495825769690937
2025-06-19 11:00:00+00:00,1.14739,1.1475,1.14676,1.14729,1134,0.0007262908602091318,14.705849961564196,53.12399880308589,1.1472223872011358,1.1495597652579586
2025-06-19 11:15:00+00:00,1.14727,1.14849,1.14717,1.14826,1168,0.0007686986559084786,15.062126590870855,63.46976321055487,1.1472630778991304,1.1495468322703173
2025-06-19 11:30:00+00:00,1.14827,1.14874,1.14777,1.14819,1009,0.0007830773233435971,15.723854165313439,62.399467219973396,1.147299427785439,1.149533331451707
2025-06-19 11:45:00+00:00,1.14815,1.14828,1.1477,1.14809,954,0.0007685718002476276,16.186483727428897,60.82156086576522,1.1473304306173826,1.149518969944725
2025-06-19 12:00:00+00:00,1.1481,1.14861,1.14719,1.14725,1177,0.000815102385944224,15.583639292041086,49.49865893854142,1.1473272764755245,1.1494963931293547
2025-06-19 12:15:00+00:00,1.14727,1.14742,1.14706,1.14725,940,0.0007825950726625036,14.78182407303331,49.498658938541425,1.147324246025504,1.1494740409589133
2025-06-19 12:30:00+00:00,1.14724,1.14758,1.14697,1.1475,1041,0.0007702668531866104,14.310645043233466,52.54786009609106,1.1473311383382294,1.1494543987603172
2025-06-19 12:45:00+00:00,1.1474,1.14831,1.14732,1.14775,1113,0.0007859620779589987,14.950677356116033,55.444967607520034,1.1473475642857498,1.1494374395686722
2025-06-19 13:00:00+00:00,1.14772,1.14821,1.14742,1.14802,1165,0.0007862505009619164,15.544993075221276,58.39903661867323,1.1473739343137597,1.1494233356923669
2025-06-19 13:15:00+00:00,1.14803,1.14846,1.14766,1.14797,962,0.0007872326080360748,16.432609027791795,57.63693016703777,1.1473973094387102,1.1494088746407016
2025-06-19 13:30:00+00:00,1.14804,1.14828,1.14714,1.14731,1282,0.0008124302788906351,16.153828009724503,48.617813702111306,1.147393885539153,1.1493879903159185
2025-06-19 13:45:00+00:00,1.14733,1.14824,1.14717,1.1473,1319,0.0008308281161127258,15.894959921519163,48.493993402549776,1.147390203753304,1.1493672142928746
2025-06-19 14:00:00+00:00,1.14728,1.14807,1.14722,1.14785,1178,0.0008321975363903895,15.654582411042776,55.24522729257808,1.1474082349786645,1.149352117633244
2025-06-19 14:15:00+00:00,1.14784,1.14799,1.14662,1.14665,1291,0.0008706119980767969,14.832113420154831,42.2369207283028,1.1473785002736188,1.1493252308906245
2025-06-19 14:30:00+00:00,1.14661,1.14713,1.14651,1.14701,1338,0.000852711141071316,14.262962343024336,46.320494826620475,1.1473640492824964,1.1493021937673347
2025-06-19 14:45:00+00:00,1.147,1.1471,1.14619,1.14684,1441,0.0008568032024233625,14.278291945656994,44.71298058682079,1.1473434983302415,1.1492776943268637
2025-06-19 15:00:00+00:00,1.14685,1.14723,1.14656,1.14671,1198,0.0008434601165359758,14.010181146251842,43.47059518624119,1.1473186552584673,1.1492521451295814
2025-06-19 15:15:00+00:00,1.14675,1.14708,1.14622,1.14625,676,0.000844641536783412,14.327690283282932,39.30853167984219,1.1472767472091157,1.1492222730387398
2025-06-19 15:30:00+00:00,1.14624,1.14683,1.14623,1.14658,676,0.0008271671412988779,14.622520196240373,43.48865909750925,1.1472494237891504,1.1491959817647226
2025-06-19 15:45:00+00:00,1.14655,1.14682,1.14588,1.14602,894,0.0008352266312060967,15.453661114897084,38.62673031126629,1.1472012110915366,1.1491643799561184
2025-06-19 16:00:00+00:00,1.14595,1.14599,1.14546,1.14583,758,0.0008155675861199552,16.805116703261774,37.11078687644329,1.1471474381075548,1.1491312020461073
2025-06-19 16:15:00+00:00,1.14584,1.14617,1.14569,1.1459,651,0.0007915984728256593,17.596076755935943,38.07503749007766,1.147098518966082,1.149099050781967
2025-06-19 16:30:00+00:00,1.14589,1.14602,1.14558,1.14602,386,0.0007664842961952547,18.48937105991332,39.77964716188912,1.1470562241046671,1.1490684134607534
2025-06-19 16:45:00+00:00,1.14601,1.14605,1.1455,1.14567,415,0.0007510211321813115,19.436579839617682,36.61389703136741,1.1470018623750724,1.1490345984014425
2025-06-19 17:00:00+00:00,1.14565,1.14644,1.14556,1.14641,590,0.0007602339084540744,19.279515332515135,46.33764689040446,1.1469786520858538,1.149008482994463
2025-06-19 17:15:00+00:00,1.14642,1.14648,1.14606,1.14621,290,0.0007359314864216308,19.033008699969365,44.357096937181765,1.1469485088668008,1.148980637392528
2025-06-19 17:30:00+00:00,1.14629,1.14721,1.14623,1.14717,668,0.000754793523105808,18.123975790021913,54.42624180688581,1.1469571947935928,1.148962621100065
2025-06-19 17:45:00+00:00,1.14718,1.14831,1.14718,1.14791,627,0.0007823082714553874,18.86400502739426,60.37822750443147,1.146994559703648,1.1489521472582733
2025-06-19 18:00:00+00:00,1.1479,1.14852,1.14774,1.14847,602,0.0007821433949228599,19.788234390077456,64.18972534319305,1.1470524201074264,1.1489473497731164
2025-06-19 18:15:00+00:00,1.14847,1.14856,1.14812,1.14856,263,0.0007577045809997983,20.692381006136735,64.77618392846104,1.1471115408875272,1.1489434955465183
2025-06-19 18:30:00+00:00,1.14855,1.14873,1.14835,1.14849,276,0.0007307256823569589,21.731581959467267,63.89965067986928,1.147165598107624,1.1489389831530206
2025-06-19 18:45:00+00:00,1.14853,1.14859,1.14835,1.14851,256,0.0006956738479028917,22.696554273274188,64.04933510057917,1.1472183197504624,1.1489347146639357
2025-06-19 19:00:00+00:00,1.14855,1.14918,1.14845,1.14894,391,0.0006981257159098366,24.252937234751133,67.1984116243549,1.1472858366229932,1.1489347672543444
2025-06-19 19:15:00+00:00,1.14892,1.14987,1.14892,1.14974,377,0.0007161167362019916,26.302440088350114,72.09568039603343,1.1473820783240523,1.1489427795204703
2025-06-19 19:30:00+00:00,1.14973,1.15003,1.14955,1.14968,542,0.000699251255044709,28.328767766248934,71.23665006110629,1.1474721928995797,1.1489501150476298
2025-06-19 19:45:00+00:00,1.14964,1.1499,1.14949,1.14981,485,0.0006785904511129456,30.049174790841146,72.01469744599682,1.1475638716094,1.1489586711168076
2025-06-19 20:00:00+00:00,1.14974,1.14974,1.14924,1.14927,408,0.0006708339903191609,30.97778134164927,64.24121823733509,1.1476307786051099,1.1489617689166403
2025-06-19 20:15:00+00:00,1.14926,1.1497,1.14924,1.14967,200,0.0006557744195820712,31.840058853113955,67.07622945740015,1.1477107480715762,1.1489688159920965
2025-06-19 20:30:00+00:00,1.14968,1.14994,1.14957,1.14976,384,0.0006353619610404933,32.90120666297265,67.69679110940034,1.1477911108922987,1.1489766884697872
2025-06-19 20:45:00+00:00,1.14976,1.14993,1.14964,1.14965,383,0.0006106932495375938,33.88655820069858,66.05795563419066,1.1478640085043654,1.1489833880870033
2025-06-19 21:00:00+00:00,1.14902,1.14924,1.14882,1.14914,69,0.0006263580174277733,32.68102440159652,58.93437814507701,1.1479140473865472,1.148984946414496
2025-06-19 21:15:00+00:00,1.14903,1.14934,1.14903,1.14909,125,0.0006037610161829347,31.715072377689356,58.27092622276142,1.14796016317531,1.1489859917238043
2025-06-19 21:30:00+00:00,1.14909,1.14947,1.14907,1.14943,58,0.0005892066578841506,31.020094540020686,61.449040702089604,1.1480178038351019,1.1489904097166024
2025-06-19 21:45:00+00:00,1.14944,1.14969,1.14922,1.14928,500,0.000580691896606725,30.708696396923894,59.30315962534417,1.1480673017239214,1.1489932912119596
2025-06-19 22:00:00+00:00,1.14932,1.15003,1.14913,1.14986,700,0.0006034996182776819,30.894635512768527,64.46981432499031,1.148137603617101,1.1490019151799997
2025-06-19 22:15:00+00:00,1.14984,1.14986,1.1494,1.14953,465,0.0005932496455435709,31.067293263195687,59.81671887412695,1.1481922073968225,1.149007169755323
2025-06-19 22:30:00+00:00,1.14952,1.14963,1.14918,1.1496,649,0.0005830175280047328,30.620841509487814,60.468493856803484,1.1482474149498882,1.1490130685637279
2025-06-19 22:45:00+00:00,1.14961,1.15005,1.14952,1.14977,530,0.0005792305617186749,30.828329436066902,62.07724097569965,1.1483071241675398,1.1490206002198102
2025-06-19 23:00:00+00:00,1.14985,1.15017,1.14971,1.15012,559,0.000570714093024477,31.184402417299204,65.21579964396935,1.1483782173374402,1.1490315395211057
2025-06-19 23:15:00+00:00,1.15013,1.15127,1.15011,1.15092,488,0.0006128059435227322,32.67765613901953,71.10278482574853,1.1484778950889132,1.149050330172637
2025-06-19 23:30:00+00:00,1.15098,1.15121,1.15066,1.15113,613,0.0006083198046996835,34.06424888061698,72.4222088517972,1.1485818992030734,1.1490710234047499
2025-06-19 23:45:00+00:00,1.15114,1.15125,1.15083,1.1512,755,0.0005948683900782837,35.38800977724754,72.86693300022205,1.1486845698225607,1.1490922072514689
2025-06-20 00:00:00+00:00,1.15115,1.15187,1.15108,1.15163,1207,0.0006088063622155382,37.1254844647836,75.48248186467355,1.1488000768883426,1.1491174589206086
2025-06-20 00:15:00+00:00,1.15166,1.15166,1.15112,1.15129,897,0.0006038916220572844,38.738853817495645,69.75657542808607,1.148897720931937,1.1491390762447815
2025-06-20 00:30:00+00:00,1.15131,1.15194,1.15111,1.15194,873,0.0006200422204817559,40.44674160227778,73.8418741954086,1.1490170259934298,1.149166946132893
2025-06-20 00:45:00+00:00,1.152,1.15241,1.15193,1.15228,1028,0.0006100392047330616,42.343249826587794,75.69156880878313,1.1491449857583933,1.1491979217932622
2025-06-20 01:00:00+00:00,1.15227,1.15233,1.15146,1.15148,1033,0.0006286078329664249,42.775321323801336,64.19001224636635,1.1492365549443386,1.1492206290391003
2025-06-20 01:15:00+00:00,1.15147,1.1523,1.15146,1.1522,951,0.0006437072734688356,43.17653057121391,68.78698589569312,1.1493527684759333,1.1492502745212982
2025-06-20 01:30:00+00:00,1.15218,1.15224,1.15136,1.1517,936,0.0006605853253639181,43.26548006138938,62.76161046586325,1.1494448167709947,1.1492746498991957
2025-06-20 01:45:00+00:00,1.1517,1.152,1.15131,1.15133,1123,0.0006626863735521995,43.20156402598203,58.6663343518041,1.1495187455250735,1.1492951011439798
2025-06-20 02:00:00+00:00,1.15132,1.15191,1.1512,1.15135,1098,0.0006660659182984701,42.811162357351186,58.822742538844295,1.149590559426051,1.149315547898766
2025-06-20 02:15:00+00:00,1.15132,1.15167,1.1511,1.15146,857,0.0006592040669914336,42.14477611364326,59.72542275295467,1.1496638708211078,1.149336885730619
2025-06-20 02:30:00+00:00,1.15152,1.15219,1.15144,1.15196,1114,0.0006656894907777618,42.22661293527658,63.62843972573544,1.149753915102633,1.1493629863701154
2025-06-20 02:45:00+00:00,1.15193,1.15204,1.15157,1.15179,982,0.0006517116700079196,42.302604269650374,61.448015922438756,1.1498337615691965,1.1493871357594674
2025-06-20 03:00:00+00:00,1.15178,1.15247,1.15153,1.15234,1175,0.0006723036935787942,42.87503581121921,65.55999839885695,1.149932045429228,1.149416517493204
2025-06-20 03:15:00+00:00,1.15231,1.15262,1.15204,1.15226,943,0.0006657105726088821,43.56441115122468,64.48264217107153,1.1500233377653366,1.1494448108514805
2025-06-20 03:30:00+00:00,1.15225,1.15264,1.15207,1.15245,856,0.000658874103136832,44.22606307676106,65.91525469248822,1.1501185009902253,1.1494747132310679
2025-06-20 03:45:00+00:00,1.15246,1.15304,1.15229,1.15295,913,0.0006653830957699175,45.24559842362618,69.41182846561195,1.1502295401670792,1.149509293198918
2025-06-20 04:00:00+00:00,1.15295,1.15323,1.15273,1.15314,879,0.0006535700175006338,46.36407263047041,70.64420867224146,1.1503436758468015,1.1495454196347497
2025-06-20 04:15:00+00:00,1.15313,1.15316,1.15273,1.15279,594,0.0006376007305362978,47.402655822540055,65.41576148572477,1.150439610127319,1.1495777040164934
2025-06-20 04:30:00+00:00,1.1528,1.15282,1.15252,1.1527,619,0.0006134863926408456,47.572426779601834,64.10196928018863,1.1505282528674243,1.1496087716382197
2025-06-20 04:45:00+00:00,1.15271,1.15289,1.15246,1.15271,714,0.0006003802217379231,47.81694605204425,64.18803191589369,1.1506138115785056,1.1496396296318694
2025-06-20 05:00:00+00:00,1.1527,1.15284,1.15254,1.15257,598,0.0005789244916137992,48.043999662169355,61.948846978337016,1.1506905248499368,1.1496687875459801
2025-06-20 05:15:00+00:00,1.15255,1.15257,1.15205,1.15217,756,0.0005747155993556761,46.48272225499701,55.943948634386366,1.1507485434832727,1.1496936752320899
2025-06-20 05:30:00+00:00,1.15218,1.15243,1.15191,1.15238,942,0.0005708073422588476,44.59921826551568,58.23297083368026,1.1508125221702032,1.1497204048317706
2025-06-20 05:45:00+00:00,1.15239,1.1529,1.15237,1.15275,993,0.0005678925320975114,43.69589800953542,61.981072864043476,1.1508885016929404,1.149750550057325
2025-06-20 06:00:00+00:00,1.15263,1.15298,1.15222,1.15237,1537,0.0005816144940905372,42.40028884987317,56.384711640389085,1.1509465996657664,1.1497766142358592
2025-06-20 06:15:00+00:00,1.15236,1.15254,1.15179,1.15201,1280,0.0005936420302269137,40.02996701871755,51.628714863261884,1.1509883016396578,1.149798836979781
2025-06-20 06:30:00+00:00,1.152,1.15204,1.15143,1.15168,1383,0.0005948104566392769,37.33170817922202,47.66016491115523,1.1510154270655535,1.149817555019783
2025-06-20 06:45:00+00:00,1.15172,1.15204,1.15139,1.15166,1361,0.0005987525668793315,34.912832544008886,47.422249035617064,1.1510407044355317,1.1498358878056558
2025-06-20 07:00:00+00:00,1.15153,1.15163,1.15109,1.15159,1311,0.0005966988121022334,33.29494394810461,46.546444634729006,1.15106224543806,1.1498533416583359
2025-06-20 07:15:00+00:00,1.15158,1.15195,1.15126,1.1517,1016,0.0006033631826663653,31.032903223987258,48.16644568098882,1.151087255420881,1.149871716368203
2025-06-20 07:30:00+00:00,1.15167,1.15174,1.15101,1.15132,1066,0.0006124086696187604,29.4511921147213,43.285977128871096,1.151096382659278,1.1498861271506091
2025-06-20 07:45:00+00:00,1.15133,1.1518,1.15125,1.15165,938,0.0006079509075031225,27.836829064535657,48.195088465988555,1.1511180931432279,1.1499036781242349
2025-06-20 08:00:00+00:00,1.15166,1.15186,1.15123,1.1514,1173,0.0006095258426814801,26.186922397945047,45.01608567815401,1.1511291483140818,1.149918566899118
2025-06-20 08:15:00+00:00,1.15141,1.15168,1.15115,1.15145,1205,0.0006038454253470988,24.8426567391562,45.786300462202554,1.1511417307331373,1.1499338050394254
2025-06-20 08:30:00+00:00,1.15143,1.15196,1.15126,1.15185,1190,0.0006107136092508878,23.264556351271718,51.624468804452285,1.1511695059985045,1.1499528716559486
2025-06-20 08:45:00+00:00,1.15186,1.15266,1.15179,1.15225,1078,0.000629234065732962,23.204773651707246,56.65165295491228,1.1512118783122887,1.1499757286543968
2025-06-20 09:00:00+00:00,1.15223,1.15282,1.15196,1.15251,1080,0.0006457173467520263,23.412149569582596,59.59115347198117,1.15126278504514,1.1500009452847013
2025-06-20 09:15:00+00:00,1.15255,1.15276,1.1523,1.15239,916,0.0006324518219840175,23.604712921895416,57.6481267197875,1.1513069895531738,1.1500247169734108
2025-06-20 09:30:00+00:00,1.1524,1.15272,1.15209,1.15261,1059,0.0006322766918422955,23.17679724762602,60.20966417697574,1.1513580880020688,1.1500504411826307
2025-06-20 09:45:00+00:00,1.15262,1.15276,1.15231,1.15269,975,0.0006192569281392788,22.859645935069075,61.13030703008948,1.1514103198451249,1.1500767054494703
2025-06-20 10:00:00+00:00,1.15269,1.15349,1.1525,1.15333,872,0.0006457385761293177,23.791427207110356,67.59068718748864,1.1514856014198258,1.1501090765395252
2025-06-20 10:15:00+00:00,1.15333,1.15339,1.1526,1.1526,849,0.0006560429635486412,24.65665267400583,56.13090028638028,1.1515293033249308,1.1501338618475896
2025-06-20 10:30:00+00:00,1.15259,1.15282,1.15224,1.1528,816,0.0006506113232951687,24.413578357392765,58.22087411688405,1.1515791345670903,1.1501603905854245
2025-06-20 10:45:00+00:00,1.15277,1.15286,1.15228,1.15242,628,0.0006455676573455156,24.259499092973236,53.049546131762604,1.1516121096821064,1.1501828742611915
2025-06-20 11:00:00+00:00,1.1524,1.15241,1.15165,1.15174,820,0.0006544556818208314,22.56518150412424,45.2961091760738,1.1516171249886904,1.1501983680496373
2025-06-20 11:15:00+00:00,1.15169,1.15196,1.15139,1.15159,861,0.0006484231331193564,21.440362564082978,43.77619986491628,1.1516160612636437,1.1502122151337204
2025-06-20 11:30:00+00:00,1.15161,1.15171,1.15121,1.15145,838,0.0006378214807536843,20.74021570465921,42.347929522223716,1.1516095490572262,1.1502245314010466
2025-06-20 11:45:00+00:00,1.1514,1.1526,1.1514,1.15212,1631,0.0006779770892712847,20.149670283818597,50.64680230272598,1.1516295667412566,1.1502433917851158
2025-06-20 12:00:00+00:00,1.15211,1.15217,1.15132,1.15173,1209,0.0006902644400376228,19.436787253021713,46.45490829518009,1.151633505300423,1.150258183906657
2025-06-20 12:15:00+00:00,1.15174,1.15195,1.1513,1.15157,958,0.0006873884086063669,18.731675714641565,44.8160846066352,1.1516310148964848,1.1502712368031083
2025-06-20 12:30:00+00:00,1.15159,1.15269,1.15116,1.15183,2182,0.0007475749508487714,19.235197100691824,48.024825370906775,1.1516388182338775,1.1502867468846694
2025-06-20 12:45:00+00:00,1.15184,1.15184,1.15059,1.15129,1715,0.0007834624543595715,18.53944563908291,42.49777515757193,1.151625139087451,1.1502967295027324
2025-06-20 13:00:00+00:00,1.15132,1.15172,1.15091,1.15149,1332,0.0007853579933338862,17.89339071044606,45.02149677162041,1.151619839515394,1.1503086028410137
2025-06-20 13:15:00+00:00,1.15148,1.15194,1.15129,1.15185,1097,0.0007756895652386114,17.647644325406358,49.33218088194323,1.1516288654167512,1.1503239401261778
2025-06-20 13:30:00+00:00,1.15183,1.15198,1.15094,1.15106,1643,0.0007945688820072771,16.717959816387072,41.62018833032329,1.1516065569690355,1.1503312641050218
2025-06-20 13:45:00+00:00,1.15107,1.15213,1.15092,1.15185,1484,0.0008242425332924826,16.11418176188995,50.03238786330137,1.1516161037545636,1.150346375904972
2025-06-20 14:00:00+00:00,1.15183,1.15191,1.1512,1.15136,1501,0.0008160823523430188,15.553530711285479,45.63958019479185,1.1516060604700709,1.1503564617168627
2025-06-20 14:15:00+00:00,1.15137,1.1514,1.15034,1.15082,1197,0.0008335050414613789,15.415150228732347,41.33266132590661,1.1515752345692838,1.1503610740380878
2025-06-20 14:30:00+00:00,1.15081,1.15082,1.14989,1.14996,1398,0.000840397538499843,15.917531737940307,35.57484917188892,1.151511892037155,1.1503570832516392
2025-06-20 14:45:00+00:00,1.14995,1.15186,1.14951,1.15135,2232,0.0009482262857498596,14.951329997579634,48.147686419951356,1.1515055433298156,1.1503669630202795
2025-06-20 15:00:00+00:00,1.15134,1.15274,1.1511,1.15205,2027,0.0009976386939105901,15.141865183366688,53.110431930068955,1.1515268945717836,1.1503837096568936
2025-06-20 15:15:00+00:00,1.15214,1.15288,1.15198,1.15226,1345,0.000990664501488398,15.471980250654315,54.51683712557305,1.1515556438042627,1.1504023792125464
2025-06-20 15:30:00+00:00,1.15227,1.15265,1.15184,1.15235,1522,0.000977759894239225,15.545222553993804,55.1378804759579,1.1515867950276248,1.1504217585238643
2025-06-20 15:45:00+00:00,1.15233,1.15238,1.15165,1.15197,1190,0.0009600627589364158,15.29427793632784,51.91468075584462,1.1516018226736002,1.1504371639116866
2025-06-20 16:00:00+00:00,1.15196,1.15286,1.15194,1.15249,1141,0.0009572011332981027,15.654634429102183,55.728546170741375,1.1516366531569884,1.1504575901414211
2025-06-20 16:15:00+00:00,1.15248,1.15323,1.15243,1.15301,1084,0.0009459724809196605,16.402886760471127,59.212442640052146,1.15169050989593,1.1504829872544418
2025-06-20 16:30:00+00:00,1.153,1.15348,1.15294,1.15346,1019,0.0009169744465682552,17.362773208774584,61.999372736329676,1.151759901664717,1.1505126092718105
2025-06-20 16:45:00+00:00,1.15347,1.15374,1.15323,1.1536,836,0.0008879048432419521,18.52105050236867,62.84984319809781,1.1518320623837477,1.1505433295775636
2025-06-20 17:00:00+00:00,1.15363,1.15387,1.15351,1.15374,831,0.0008501973544389495,19.728886307256623,63.72416354970628,1.151906883466738,1.1505751372434585
2025-06-20 17:15:00+00:00,1.15373,1.15441,1.15373,1.15399,798,0.000838040400550454,21.361939380583145,65.2948881348794,1.1519885743111797,1.1506091159773544
2025-06-20 17:30:00+00:00,1.15404,1.15417,1.15337,1.15344,890,0.0008353232290825582,22.12719325026914,59.21974514338487,1.1520454929656432,1.1506372839775798
2025-06-20 17:45:00+00:00,1.15347,1.15381,1.15318,1.15323,671,0.0008206572841480832,22.45824512028006,57.03761829213626,1.1520919442218924,1.1506630821469572
2025-06-20 18:00:00+00:00,1.15318,1.15351,1.15309,1.15343,649,0.0007920389067089407,22.583564609803574,58.602157848379356,1.1521444169975046,1.150690613667883
2025-06-20 18:15:00+00:00,1.15344,1.15371,1.15326,1.15351,565,0.000767607556229735,22.948498846579234,59.241540189758055,1.1521979692721123,1.1507186672632275
2025-06-20 18:30:00+00:00,1.1535,1.15356,1.15293,1.15295,593,0.0007577784450704618,22.599320986840127,53.06336213460094,1.152227460673206,1.1507408695790162
2025-06-20 18:45:00+00:00,1.15296,1.15314,1.15272,1.15286,663,0.0007336514132797207,21.86055702811372,52.12255853355274,1.1522522661370018,1.150761955453852
2025-06-20 19:00:00+00:00,1.15285,1.15318,1.15277,1.15308,650,0.0007105334551883135,21.237127134778365,54.25751402579434,1.1522847262884919,1.1507850205737142
2025-06-20 19:15:00+00:00,1.15307,1.15311,1.15282,1.15283,478,0.0006804953512463,20.658227948109815,51.449856876202524,1.152306109571296,1.150805368627707
2025-06-20 19:30:00+00:00,1.15281,1.15282,1.15244,1.1525,555,0.0006597456833001437,19.319957425739428,47.92452041593446,1.1523137131175198,1.1508222306314115
2025-06-20 19:45:00+00:00,1.15249,1.15255,1.15156,1.15158,892,0.0006833352773501368,19.245222309885882,39.74766070916072,1.1522849400540878,1.150829770625129
2025-06-20 20:00:00+00:00,1.15156,1.15226,1.15138,1.15202,648,0.0006973827575394121,19.419972733611633,44.614782038148995,1.1522745502480451,1.1508416137034858
2025-06-20 20:15:00+00:00,1.15195,1.15205,1.15157,1.15179,608,0.000681855417715171,19.582240984214113,42.67423639921487,1.1522555482775336,1.1508510503830531
2025-06-20 20:30:00+00:00,1.1518,1.15199,1.15161,1.15161,319,0.000660294316449805,19.732918645487846,41.165183400549296,1.1522302326588068,1.1508586021205351
2025-06-20 20:45:00+00:00,1.15162,1.15223,1.15149,1.15212,596,0.0006659875795605464,19.306851431368525,46.89518792206,1.1522259098094418,1.1508711533432163
2025-06-22 21:00:00+00:00,1.14539,1.1469,1.14507,1.14673,582,0.001121988466734793,22.92880647290587,22.24133812688159,1.1520103839345617,1.1508299478373136
2025-06-22 21:15:00+00:00,1.14674,1.14738,1.14667,1.14718,310,0.0010925607191108783,25.68609156214833,25.75092459609552,1.1518209571135984,1.1507936299483852
2025-06-22 21:30:00+00:00,1.14696,1.14703,1.1466,1.14692,346,0.0010559492391743887,28.26779367801726,25.047500753595692,1.1516287627169868,1.1507550863668092
2025-06-22 21:45:00+00:00,1.14691,1.14724,1.14671,1.14686,370,0.0010183814363762282,30.381819702954083,24.87860726453689,1.1514417524143599,1.1507163292885325
2025-06-22 22:00:00+00:00,1.14796,1.14946,1.14788,1.14868,1442,0.0011313541909207787,29.88518332853891,38.438660414813654,1.1513334483981104,1.150696067305562
2025-06-22 22:15:00+00:00,1.14871,1.1495,1.1481,1.14889,1315,0.0011505431772835851,29.38686181993715,39.78919218414297,1.1512376268923021,1.1506780964866012
2025-06-22 22:30:00+00:00,1.14894,1.14928,1.14827,1.14928,990,0.0011405043789061988,28.92413470480695,42.319959938208804,1.151160857210251,1.1506641850787744
2025-06-22 22:45:00+00:00,1.14929,1.1493,1.14863,1.14886,767,0.0011068969232700381,28.473054745951323,40.35288115824027,1.1510706275157314,1.1506462329884384
2025-06-22 23:00:00+00:00,1.14885,1.14945,1.14863,1.14922,850,0.0010864042858936098,27.8850621873378,42.80679241669229,1.1509980538876634,1.150632041615419
2025-06-22 23:15:00+00:00,1.14924,1.1499,1.14921,1.14988,827,0.001058089694044056,26.83466497598141,47.10337774827427,1.150954208637167,1.1506245586142705
2025-06-22 23:30:00+00:00,1.14987,1.15073,1.14984,1.15032,780,0.0010460832873266277,25.014747913750163,49.81036641156227,1.1509293377102192,1.1506215281802976
2025-06-22 23:45:00+00:00,1.15038,1.15039,1.14978,1.14997,682,0.0010149344810890114,23.381666775994862,47.7184474677426,1.150891716623544,1.1506150453128319
2025-06-23 00:00:00+00:00,1.14999,1.15059,1.14875,1.14878,1593,0.001073867732439801,22.7723192685768,41.358500411825084,1.1508089042069343,1.1505967861554902
2025-06-23 00:15:00+00:00,1.14879,1.149,1.14814,1.14879,1313,0.001058591465836964,22.67145477415033,41.429146232016265,1.1507297314929368,1.1505788081837938
2025-06-23 00:30:00+00:00,1.14878,1.14907,1.14809,1.14858,1129,0.001052977789705751,22.496665375579408,40.33034947882347,1.1506454282971352,1.150558919545149
2025-06-23 00:45:00+00:00,1.14857,1.14892,1.14829,1.14892,1395,0.0010227650904410478,22.33436093404927,42.96775062347107,1.1505777644423456,1.1505426118879833
2025-06-23 01:00:00+00:00,1.14894,1.14914,1.1481,1.14836,1473,0.0010239961554095553,21.90036634782411,39.84397955668989,1.1504907932877437,1.1505208943567595
